postcode,name,address
RH1 1BB,Deep Blue,"2 Linkfield Corner, Redhill"
CR5 2NF,Suburban Grill and Burgers,"206 Brighton Road, Coulsdon"
CR5 2NF,Thai Venue,"200 Brighton Road, Coulsdon"
CR3 6PA,Favourite Chicken and Ribs,"11 Croydon Road, Caterham"
UB7 7BY,Kip's Peri Peri,"6 Station Road, West Drayton"
UB8 2EN,Herbies Pizza,"2 Dellfield Parade, High Street, Cowley"
SL1 1BD,Tayiba,"281 High Street, Slough"
SL1 1PS,Beijing City,"23C Park Street, Slough"
UB7 8EY,Hooked Fish and Chips,"1 Fairfield Road, West Drayton"
RG1 4PS,Woodley Pizza,"45, London Street, Reading"
UB8 3AA,Marrakech,"1 Station Road, Uxbridge"
UB7 7BY,Drayton Tandoori,"2 Station Road, West Drayton"
UB8 2LX,LK Tandoori,"116 Cowley Road, UXBRIDGE"
UB3 5DU,The Flying Egg Cafe,"300 High Street, Hayes"
UB10 0NY,Chicken Cottage,"5A Westbourne Parade, Uxbridge Road, Uxbridge"
UB8 3AA,Mick's Kebab House,"3 Station Road, UXBRIDGE"
SL3 7UD,The Dessertist,"254 Trelawney Avenue, Slough"
RG1 5NB,Mekka Hut,"53 Erleigh Road, Reading"
UB10 0NS,New Moon Pizza,"4 Halls Terrace, Hillingdon"
TW15 2RY,Burger Plus,"2 Woodthorpe Road, Ashford"
RG1 1DN,Zorbas,"17 Harris Arcade, Reading"
RG2 7PT,Dilwar,"77 Northumberland Avenue, Reading"
RG6 1JL,Chicken Base,"144 Wokingham Road, Reading"
RG1 7PY,Chicken Base,"263 Oxford Road, Reading"
RG5 4EW,Laz Tadim,"2A Hudson Road, Woodley"
RG2 8LZ,Curry Chef,"469 Northumberland Avenue, Reading"
RG1 4PS,Chicken Base,"45 London Street, Reading"
RG1 7PJ,Go Cheesy,"166 Oxford Road, Reading"
RG6 1LH,Guru Tandoori,"63 Wokingham Road, Reading"
RG40 2BB,Wokingham Tandoori,"28 Denmark Street, Wokingham"
RG2 8EY,Shapla Reading,"248c Shinfield Road, Whitley"
RG1 3NY,Taste and Spice,"229 C London Road, Reading"
RG1 3NY,Reading Pizza and Piri Piri,"229C London Road, Reading"
RG2 8EX,Shinfield Tandoori,"234C Shinfield Road, Reading"
RG30 1HA,Moon's Grill,"383 Oxford Road, Reading"
RG6 1LH,Perfect Fried Chicken,"51 Wokingham Road, Reading"
RG1 1EL,Danny's Burgers and Shakes,"89 Friar Street, Reading"
RG1 3NY,Feedos,"229C London Road, Reading"
RG10 0TH,The Jolly Farmer,"Davis Street, Reading"
RG2 0EG,Mr. Cod,"65 Whitley Street, Reading"
RG6 7NZ,Herbies Pizza,"13b Silverdale Road, Earley"
RG2 7QA,Turkish Mangal,"228 Northumberland Avenue, Reading"
RG41 1NQ,Village Curry,"152 Clifton Road, Wokingham"
RG6 7NZ,Waterfall,"4 The Parade 
Silverdale Road, Reading"
RG1 1EL,Twisted Burrito,"89 Friar Street, Reading"
RG6 1JL,Milano Pizza,"136 Wokingham Road, Earley"
RG2 0ER,Alamin Tandoori,"75 Basingstoke Road, Reading"
UB10 0LR,Hillingdon Fish Bar,"10 Marlborough Parade, Uxbridge Road, Hillingdon"
RG1 7PY,Go Tasty,"263 Oxford Road, Reading"
RG41 1NQ,It's Pizza Time,"154 Clifton Road, Wokingham"
RG1 4SJ,Paya,"84 London Street, Reading"
RG40 1PH,Marmaris Kebab House,"128 Ashridge Road, Wokingham"
TW15 2UT,Perfect Tasty Spot,"2 Church Road, Ashford"
SL4 1PU,Castle Kebab and Grill,"48 Thames Street, Windsor"
RG40 1PH,Radhuni,"118 Ashridge Road, Wokingham"
SL5 0EP,Village Grill,"1a London Road, Ascot"
SL6 1LT,Raheemz,"73 Queen Street, Maidenhead"
SL4 1PA,1423 China Kitchen,"4 Church Lane, Windsor"
SL6 4ED,Its Thai Time,"2 Boyn Valley Road, Maidenhead"
SL6 8LR,Saffron,"3a Bridge Street, Maidenhead"
UB7 7BD,Sizzler Express Pizza,"150 High Street, West Drayton"
KT12 2QS,Imperial Bridge,"36 Church Street, Walton-On-Thames"
SL1 6LE,Monihar Tandoori,"168 Burnham Lane, Burnham"
UB10 0LH,Tops Pizza,"9 New Broadway, Uxbridge"
UB8 2LX,Papa John's,"102 Cowley road, Uxbridge"
SL1 1BD,Snappy Tomato Pizza,"293 High Street, Slough"
SL3 7UD,Pizza Bien Manger (Langley),"254 Tralawney Avenue, Slough"
UB10 0NS,Taste of Afghanistan,"2 Halls Terrace,
Uxbridge Road, Uxbridge"
UB10 0LH,Gumba,"2 New Broadway, Uxbridge Road, Uxbridge"
UB8 1JA,Javitri,"112 High Street, UXBRIDGE"
SL7 1LW,Marlow Pizza,"Unit B Fieldhouse Lane, Marlow"
UB8 1LD,Kohinoor,"230 High Street, Uxbridge, Middlesex, UXBRIDGE"
SL2 3AS,Bhajis,"5-6 North Cottages, Farnham Royal, Slough"
SL2 1JD,Jo-Jo's,"404 Farnham Road, Slough"
SL1 2EJ,AppZapp Thai Cafe,"18-20 Windsor Road, Slough"
TW18 4LY,Amaan's,"3 Station Approach, Staines-Upon-Thames"
TW19 7QP,Spice Hut,"95 Clare Road, Stanwell, Staines"
RG12 0XQ,Tops Pizza,"6 Horndean Road, Bracknell"
SL1 1BD,Kabul Palace,"293 High Street, Slough"
SL3 8XB,Langley Pizzeria,"6 Cherwell Close, Langley, Berkshire, Slough"
SL0 9AY,Nasima.co,"2 Wellesley Avenue, Slough"
TW18 4BU,Roshni's,"Unit 1, Thames Edge Court, Clarence Street, Staines"
SL4 2RB,The Fox and Castle,"21 Burfield Road, Old Windsor,"
SL3 7HS,Hot Kebab,"116 London Road Slough, Berkshire"
KT16 9HL,Indo's,"8 Pyrcroft Road, Chertsey"
TW20 0QY,The Village Pizza,"12 Victoria Street, Egham"
TW18 4PA,The Ancient Raj,"157 High Street, Staines"
RG12 1JG,Pepe's Piri Piri,"Unit 1, West View, 12 Market Street, Bracknell"
SL6 1RS,Papa John's,"5 Bridge Avenue, Maidenhead"
SL6 1LT,Pizza Della Mamma,"57 Queen Street, Maidenhead"
SL6 1QL,Herbies Pizza,"8 Colonnade 
High Street, Maidenhead"
SL1 5QS,"KZ Kebabs, Fish and Chips, ...","17 Elmshott Lane, Cippenham"
SL6 1LT,Istanbul Grill,"49 Queen Street, Maidenhead"
SL1 5QL,Peri Chicken,"403 Bath Road, Slough"
UB10 9DA,Stobys Fish and Chips,"134 Ryefield Avenue, Hillingdon"
UB8 2LT,Chutney's,"26 Cowley Road, Uxbridge"
UB7 9JJ,Sipson Tandoori,"5-9 Harmondsworth Road, West Drayton"
UB8 2AE,Chilli,"55a Cowley Road, Uxbridge"
UB10 0NS,Tropics,"3 Halls Terrence, Uxbridge"
SL6 1HT,Kebabish,"96 Queens Street, Maidenhead"
UB7 7BD,Hollywood Pizza and Chicken,"126 High Street, West Drayton"
UB10 9NA,Anika's,"12 Hercies Road, Hillingdon"
UB4 0RR,Masala Munch,"882 Uxbridge Road, Hayes"
UB7 7QL,Kingu Sushi,"123 High Street, West Drayton"
UB8 2EN,Blue Ginger,"6 High Street, Cowley"
UB10 0LH,Papaz Peri Peri and Pizza,"10 New Broadway, Uxbridge Road, UXBRIDGE"
UB7 7QH,Peri Peri Original,"77 High Street, West Drayton"
UB10 0NS,Dreams Pizza and Chicken,"6 Halls Terrace, Uxbridge"
UB8 1LE,Peri Peri Cottage,"237-238 High Street, UXBRIDGE"
UB8 2LT,Jin Ding Dragon,"20 Cowley Road, Uxbridge"
UB10 0LH,Hot Express Pizza,"4 New Broadway, Uxbridge Road, Uxbridge"
SL6 4ET,Gandhi Indian,"13 Boyn Hill Avenue, Maidenhead"
UB8 2LT,Woodland Pizza and Kebab,"24 Cowley Road, Uxbridge"
UB10 0NS,Yumchi,"5 Halls Terrace, Uxbridge Road, Hillingdon"
SL7 2LS,Tiger Garden,"41 West Street, Marlow"
UB8 1AB,The Raj,"40 Windsor Street, UXBRIDGE"
SL6 4ED,Chinese Fusion(Formerly 'We...,"2 Boyn Valley Road, Maidenhead"
UB8 2HL,Lee Garden Oriental Express,"29 High Road, Uxbridge"
SL6 1HZ,Curry Zest,"40 Queens Street, Maidenhead"
SL6 4AS,Bouchra Indian Restaurant @...,"The Crooked Billet, Westborough Road, Berkshire"
SL6 4ED,Drinks To Door,"2 Boyn Valley Road, Maidenhead"
SL6 7SN,K2,"17 Gloucester Road, Maidenhead"
CR5 2NE,Papa John's,"168 Brighton Road, Coulsdon"
RG9 1QW,Thunder Pizza,"120 Greys Road, Henley-on-Thames"
RH2 9BS,Village Brasserie,"10 West Street, Reigate"
RH2 0AD,Miso,"25-29 Church Street Reigate, Surrey"
RH1 5BX,Miraj Tandoori,"26 Brighton Road, Salford"
RH1 6HP,Ruchita,"10 Station Approach West, Earlswood"
RH18 5ES,New Bengal Village,"4 Lewes Road, Forest Row"
CR5 2NF,Mirch Masala,"204 Brighton Road, Coulsdon"
RH19 1BP,Chutney,"32 Railway Approach, East Grinstead"
RH19 3DD,Surma,"61 High Street, Grinstead"
RH2 9QN,Holmesdale Fish and Chips,"3 The Facade, London Rd, Reigate"
RH2 0AA,Chicken Time,"19 Church Street, Reigate"
CR5 2NE,Indian Brasserie,"154 Brighton Road, Coulsdon"
CR5 2NF,Wood and Stone,"206 Brighton Road, Coulsdon"
RH2 0AA,Cloves,"15 Church street, Reigate"
CR5 2NE,India Express,"158 Brighton Road, Coulsdon"
RH1 2BG,Chilli Hut,"5 Timperley Court, Timperley Garden, Redhill"
CR8 2AF,Firebellys,"3 High Street, Purley"
RH19 1BP,Chutney Pizza and Grill,"32 Railway Approach, East Grinstead"
RG10 9ER,Gaylord Tandoori,"26 London Road, Berkshire"
RH9 8EZ,Gurkha Dine,"Eastbourne Road, South Godstone"
RH19 1EQ,Marco's MD Mediterranean Cu...,"125 London Road, East Grinstead"
RH1 6PW,Da Flame Grill,"1 Brighton Road, Redhill"
CR3 6QB,Buzz Kebab,"40 Croydon Road, Caterham"
RH19 3EG,Telesmati,"43 Holtye Avenue, East Grinstead"
RG12 1JB,Beijing Noodles,"Unit 7, Market Street, Bracknell, Berkshire"
RG1 7LA,Jasmine Garden,"40 Oxford Road, Reading"
RG12 1JG,Puthina Kitchen,"8 Market Street, Bracknell"
GU15 2QN,Milano,"128 Frimley Road, Camberley"
GU17 0LL,Ali Shan Tandoori,"2 Kingfisher Parade, Rosemary Lane, Camberley"
GU47 9DB,The Kitchens,"Unit 24, Vulcan Way, Sandhurst"
RG12 1JB,Olivia Pizza,"Unit 7, Market Street, Westview Parade, Bracknell"
GU47 9BT,Papa John's,"74 Yorktown Road, Sandhurst"
RG12 0XQ,Tops Oriental,"6 Horndean Road, Bracknell"
RG19 3HQ,Thatcham Tandoori,"Unit 6, The Courtyard, The Broadway, Thatcham"
GU51 4PA,Indiana Spice,"90 Fleet Road, Fleet"
RG21 7SY,Basingstoke Kebab House,"Unit 1B, Crown Heights, Basingstoke"
RG19 3JG,Bella Luna,"21 High Street, Thatcham"
GU51 3NT,Express Pizza,"339 Fleet Road, Fleet"
RG14 5DD,Masala Indian Takeaway,"4 Cheap Street, Newbury"
RG14 5BY,Just Luckys Indian Tapas Ba...,"7-9 Kings Road West, Newbury"
RG14 5DH,Mr India,"60 Cheap Street, Newbury"
RG14 5SA,Papa John's,"Unit D1 Raceview Business Centre, Newbury"
RG14 5BX,Indian Lounge,"51-52 Cheap Street, Newbury"
RG14 5LL,Pizza 2 Night,"37 Bartholomew Street, Newbury"
GU51 4BU,Gulshan of Fleet,"264-266 Fleet Road, Fleet"
RG26 5LX,New Standard Tandoori,"19 Heathend Road, Baughurst"
RG2 8EY,Firezza,"256 Shinfield Road, Reading"
RG14 7UX,Portuguese Cuisine,"76 The Oaks, Newbury"
RG24 9ES,Prince of India,"Abbey Road, Basingstoke"
RG6 1JL,Miah's,"130-134 Wokingham Road, Reading"
GU51 4BY,700 Degrees,"192-196 Fleet Road, Fleet"
RG2 0SJ,Deep Blue,"579 Basingstoke Road, Reading"
GU17 9AD,Grandma Buggins,"3, White Hart House Parade, Blackwater"
RG21 7LS,Spicy Tadka,"Unit 23, Westminster House, The Walk Shopping Centre, Basingstoke"
RG4 6DH,Qumin,"116 Henley Road, Caversham"
RG21 7DE,Herbies Pizza,"7 New Street, Basingstoke"
GU14 9SX,Chandy Spice,"90 Whetstone Road, Farnborough"
RG4 8XU,Turkish Grill,"13 Cavendish Road, Reading"
RG2 0EG,Dalchini,"49 Whitley Street, Reading"
RG2 0EG,Just Pizza UK,"41 Whitley Street, Reading"
RG1 2AP,Wolf Italian Street Food,"94 Broad Street, Reading"
GU51 3NT,Chutneys,"355 Fleet Road, Fleet"
RG30 3QN,Fams Spice Garden Indian,"40 Coronation Square, Reading"
RG1 3BY,Thirsty Bear,"110 Kings Road, Reading"
RG1 1EP,Memory of Sichuan,"109 Friar Street, Reading"
RG21 5ND,Dhaba,"Vyne Road, Great Western Hotel, Basingstoke"
RG24 8TF,Cromwell Indian Cuisine,"Great Binfields Road, Lychpit"
RG1 8AU,Standard Tandoori,"141-145 Caversham Road, Reading"
RG31 5HU,Herbies Pizza Tilehurst,"18 Hildens Drive, Tilehurst"
RG30 3QN,"Fams Pizza, Peri Peri and P...","40 Coronation Square, Reading"
RG21 7SY,Booze Basingstoke,"Unit 1B, Crown Heights, Basingstoke"
RG30 1JA,Kebab Corner,"745 Oxford Road, Reading"
RG6 1JG,Tops Pizza,"10 Wokingham Road, Reading"
RG2 0EG,Pizza Presto,"53 Whitley Street, Reading"
RG1 7PJ,Star Original,"166 Oxford Road, Reading"
RG30 1HA,Seasons Caribbean,"375 Oxford Road, Reading"
RG30 1AP,Papa John's,"3 Cholsey House, Moulsford Mews, Reading"
RG31 5AR,Dilraj,"23 School Road, Reading"
RG30 1JA,Ninus,"743 Oxford Road, Reading"
GU9 9AJ,Gulshan,"53 Farnborough Road, Farnham"
RG30 4AA,Mama Pizza,"57 Medway Precinct, Tilehurst, Reading"
RG2 7PT,Pindi Express,"87 Northumberland Avenue, Reading"
RG30 1AY,The Food Platter,"357 Oxford Road, Reading"
RG30 1HD,Farmhouse Pizza,"435 Oxford Road, Reading"
RG1 7QF,Sushimania,"9 Queens Walk, Reading"
RG31 6DP,Village Pizza and Kebab,"254 Kentwood Hill, Reading"
RG30 4AA,Chicago Peri Peri and Fried...,"57 Meadway Precinct, Reading"
RG4 6NY,Himalaya Momo House,"28 Farnham Drive, Caversham Park"
RG30 1HF,Milano Pizza,"477 Oxford Road, Reading"
RG1 7LA,Red Planet Pizza,"40 Oxford Road, Reading"
RG4 8JB,Caversham Tandoori,"15 Prospect Street, Reading"
RG30 1JA,Indian Corner,"745 Oxford Road, Reading"
RG30 1AY,Teng Hui,"343 Oxford Road, Reading"
RG30 6BU,Curry Leaf,"12a Norcot Road, Tilehurst"
RG1 7PJ,Perfect Fried Chicken,"158 Oxford Road, Reading"
RG1 2QZ,Pizza 2 Night,"155-157 Southampton Street, Reading"
RG1 5BJ,King's Chef,"19 London Road, Reading"
RG31 6DR,Grillz,"256 Kentwood Hill, Reading"
RG12 1JG,Herbie's,"3 market street, Bracknell"
RG1 8BB,Paprika,"167 Caversham Road, Reading"
GU47 8ED,Istanbul Kebab,"72 High Street, Sandhurst"
GU17 9AA,Grill 'N' Chill,"18 London Road, Blackwater"
RG30 1AD,Reading Tandoori,"262-264 Oxford Road, Reading"
RG12 7BN,Balti King,"7 Rectory Row, Bracknell"
GU46 7UW,Real Indian,"1 Rosebank Parade, Yately"
RG1 7QF,Bhoj,"7 Queens Walk Rg1 7QF, Reading"
S75 1PL,Alams Lounge,"3 Hermit Lane, Barnsley"
S35 9WJ,Jumaira,"1 The Common, Sheffield"
S35 2XH,Pizza Lodge,"16a Station Road, Sheffield"
S62 6ES,Chicken and Pizza Stop,"146 Broad Street, Rotherham"
S62 6ES,Sicily Pizza,"150 Broad Street, Parkgate, Rotherham"
S62 6DX,Ni Hao,"25 Broad Street Parkgate, Rotherham"
S62 5AE,La Pitza,"1 dale road rawmarsh, Rawmarsh"
S60 2HG,Chilliz,"2-4 Ship Hill, Rotherham"
DN12 2DH,Windmill Fisheries,"25 Windmill Avenue, Doncaster"
S13 7PD,Pizza Place,"17 Market Street, Sheffield"
S2 1FF,Happy Chinese Takeaway,"290 Prince of Wales Road, Sheffield"
S60 5PN,Rome Pizza,"10a station road,, rotheram"
S12 3AS,KPC Kebabish,"5 Birley Moor Crescent, Frechville"
S12 4EJ,Bengal Spice,"106 Birley Spa Lane, Sheffield"
S13 8HN,Captain Cod,"71 Richmond Park Road, Sheffield"
S9 4RE,Sanam Kebabish,"667 Staniforth Road, Sheffield"
S61 3BA,Kular Fish Bar,"97 Oaks Lane, Rotherham"
S8 7BF,Big Ben's Pizza,"2d Westwick Crescent, Greenhill"
S6 4EU,S6 Kebabish,"197 Dykehall Road, Hillsborough"
S6 1LH,The Indian Kitchen,"Unit 2B 160 Halifax Road, Sheffield"
S6 1LH,The Pizza Central,"102 Halifax Road, Sheffield"
S36 1DH,Bengal Spice,"Unit 7, 457 Manchester Road, Stocksbridge"
S12 4WD,Maranto's Grill and Pizza H...,"36c Birley Moor Road, Sheffield"
S2 3AF,Mr Pizza,"226 Gleadless Road, Sheffield"
S11 7PU,Village Balti House,"239 Ringinglow Road, Ecclesall"
S10 4GA,Paprika's,"6 Brooklands Avenue, Fulwood"
S2 4LR,Yama Sushi,"88 London Road, Sheffield"
S5 9FL,Ari's Spice,"36 Wheata Road, Sheffield"
S2 4LR,Shahi Express,"52 London Road, Sheffield"
S40 1XA,LFC,"9 Cavendish Street, Chesterfield"
S21 1AH,Everest,"10 Bridge Street, Sheffield"
S20 1EP,Q.C. Pizza and Grill House,"18A West Street, Sheffield"
S12 2TA,Pizza 4 You,"196 Ridgeway Road, Sheffield"
S7 2QF,China House,"990 Abbeydale Road, Sheffield"
S40 1BA,West Bar's,"59 West Bars, Chesterfield"
S8 7JB,American Pizza House,"248 Lowedges Road, Lower Bradway"
S18 2LJ,Mint Leaf,"42 Green Lane, Dronfield"
S40 1SH,BFC Beetwell Fried Chicken,"13-15 Beetwell Street, Chesterfield"
S21 4EH,Caesars Palace,"8 Northgate House, Market Street, Sheffield"
S43 2HD,Spice House,"9 Hollingwood Crescent, Sheffield"
S41 7HS,Highfield Fish and Chips,"109 Highfield Road, Chesterfield"
S6 1TG,Huang Lou Xing,"309 Middlewood Road, Hillsborough"
S8 0SP,Sultan,"782 Chesterfield Road, Sheffield"
S8 8DX,Tasty Meals,"12 Jordanthorpe Centre, Sheffield"
S43 3UX,Curry Leaf,"28 High Street, Chesterfield"
S21 4FS,Charcoal Grill,"13 Southgate, Eckington"
S21 4EG,Bilals,"49 Market Street, Sheffield"
S8 7BP,Jaipur,"210 Bocking Lane, Greenhill"
S8 0SQ,Chatanooga,"829 Chesterfield Road, Woodseats"
S6 1LR,Burger King,"Leppings Ln, South Yorkshire"
S5 8AU,Sanco's Pizza,"281 Buchanan Road, Parson Cross"
S6 1TG,Spice Hut,"283 Middlewood Road, Hillsborough"
S7 2QF,Chan's,"962 Abbeydale Road, Sheffield"
S5 8AU,Nayabs,"265 Buchanan Road, Sheffield"
S6 1LH,Rasheeds,"126 Halifax Road, Sheffield"
S81 9AN,CK'S Bake 'N' Butties,"Unit 7, The Arcade, Long Lane, Worksop"
S6 1LH,New Taj Mahal,"82 Halifax Road, Wadsley Bridge"
S35 9WE,Ramos,"6 Church Street, Ecclesfield, Sheffield"
S13 9BJ,Pizza Pronto,"227a Handsworth Road, Sheffield"
S65 1HY,007 Takeaway,"6 Drummond Street, Rotherham"
S12 4AJ,Shahi Mirch,"131 Delves Road, Sheffield"
S60 1RH,Little Thai Hut (thaifood.d...,"Primrose Park, Greasbrough Road, Rotherham"
S62 6ES,Pietro's,"140 Broad Street Parkgate, Rotherham"
S60 4LA,La Pondicherry,"340 Herringthorpe Valley Road, Rotherham"
S62 6DZ,Chop Suey House,"11 Broad Street, Parkgate"
S26 4TZ,Popadom Express,"35 Main Street, Sheffield"
S60 1AJ,The Planet Pizza and Burger...,"18-20 Main Street, Rotherham"
S21 4JN,Dong Fang Garden,"78 Ravencar Road, Sheffield"
S62 6DX,King's Spices,"17A Broad Street Parkgate Rotherham, South Yorkshire"
S62 6DX,Parkgate Indian Restaurant,"21 Broad Street, Rotherham"
S25 2PS,Max's Pizza,"40 Laughton Road, Dinnington"
S60 2HG,Charlie's Pizza,"15 Ship Hill, Rotherham"
S66 7NB,Zafran,"North View, Muglet Lane, Maltby, Maltby"
S65 2QS,Pizza Spot,"469 Badsley Moor Lane, Rotherham"
DN12 1NP,Famous Sams,"31B Violet Avenue, Doncaster"
S65 3ET,Kazeems Balti House,"6 Club Buildings, Doncaster Road, Rotherham"
S60 1QA,Abby's Diner,"8 Domine Lane, Rotherham"
S26 1JH,Cyprus Garden,"14 The Pastures, Todwick"
S62 6DX,Flamin,"17 Broad Street, Parkgate"
S66 7BN,Pizza Pizza and Balti House,"116 High Street, Maltby"
S66 8LG,Ellie's Pizzeria,"37 High Street, Rotherham"
S65 1QA,Square Pizza,"186 Fitzwilliam Road, Rotherham"
S60 2LP,Pronto Fast Food,"96 Wellgate Road, Rotherham"
S72 8SU,Yung's Chop Suey House,"262-264 Barnsley Road, Barnsley"
WF9 3LH,Papa Pizza,"50 White Apron Street 
South Kirkby, Pontefract"
S26 4TT,Pejis 2,"25 High Street, Swallownest"
S63 0HD,Tasty Fried Chicken,"69 Windsor Street, Thurnscoe"
S71 5HS,Pizza Max,"341a Pontefract Road, Barnsley"
S63 0NG,Golden Lion Chinese,"97-99 Houghton Road, Thurnscoe"
S70 3PH,"5 Double ""O"" Chinese Takeaway","500 Doncaster Road, Stairfoot"
S73 9EZ,Amy's Fish and Chips and Ch...,"101 School Street, Barnsley"
S70 3PY,Chico's Pizza,"506 Doncaster Road, Stairfoot"
S73 0DJ,Red Onion,"12 Park Street, Wombwell"
S64 9AJ,The Bargain Cafe,"1 Highstreet, Mexborough"
S13 9BY,The Indian Connoisseur,"366-368 Handsworth Road, Sheffield"
S60 2JH,New Ocean City,"253 Canklow Road, Rotherham"
S13 9BY,Bella Pizza,"366-368 Handsworth Road, Sheffield"
S73 0XG,Talk Of The Town Fish and C...,"257 Wath Road, Barnsley"
S73 0AH,Pizza Top,"5 Station Road, Wombwell"
S70 3PW,Divino Pizza,"490 Doncaster Road, Stairfoot, Barnsley"
S74 9AB,Sea Birds Fish and Chips,"12 High Street, Barnsley"
S70 3PW,Bobby's Fish and Chips,"488 Doncaster Road, Barnsley"
S13 9HS,Authentic Chinese,"40 Ballifield Drive, Handsworth, Sheffield"
S70 5AX,Wayne's Plaice,"12 Osmond Place, Barnsley"
S70 2ST,Spice Night,"19 Grahams Orchard, Barnsley"
S70 1SS,Rio's,"1-3 Wellington Street, Barnsley"
S74 9JT,Everest Tandoori,"26a King Street, Barnsley"
S70 3PY,Yummy Open Kitchen,"504 Doncaster Road, Barnsley"
S70 1JH,Shake 'N' Cake,"150 Sheffield Road, Barnsley"
S75 3RF,The Original Dil Raj,"8 High Street, Barnsley"
S70 1AT,Sizzlers,"1 Lower Castlereagh Street, Barnsley"
S70 3PE,Tasty Bites,"516 Doncaster Road, Barnsley"
S71 5PN,Ahan Thai,"222 Pontefract Road, Barnsley"
S70 1SN,Chilli,"66-68 Market Street, Barnsley"
S70 1HP,Sheffield Road Raja Grill,"36 Sheffield Road, Barnsley"
S71 5QQ,Don Pepe's,"Grange Lane, Barnsley"
S73 8HB,Sea Birds Fish and Chips,"25 High Street, Wombwell"
S70 1HP,Kebab Land,"34b Sheffield Road, Barnsley"
S74 9JU,Galaxys Food Bar,"25 King Street, Hoyland, Barnsley"
S70 1SS,Frankies Chicken and Pizza Bar,"24 Wellington Street, Barnsley"
S74 9QR,Desi Masala (Hoyland),"14 Market Street, Barnsley"
S70 1SS,UK Kebab and Pizza,"20 Wellington Street, Barnsley"
S70 1HS,The Best Kebab,"56 Sheffield Road, Barnsley"
S70 2QE,Americanos Pizza,"12 Market Hill, Barnsley"
S70 1JH,Barnsley Kebab and Pizza House,"154 Sheffield Road, Barnsley"
S63 6RR,MFC Fried Chicken,"Church Street, Wath upon Deame"
S70 2JL,Best Kebab and Pizza,"70 Eldon Street, Barnsley"
S71 5HS,Happy Garden,"341 Pontefract Road, Barnsley"
S64 0JW,Chilli Express,"27 Doncaster Road, Mexborough"
S65 3EW,YFC Yummy's Fried Chicken,"140 Doncaster Road, Rotherham"
S64 9AS,AFC American Fried Chicken,"32 High Street, Mexborough, Rotherham"
S70 6AA,My Pizza Co,"23 Racecommon Road, Barnsley"
S63 6NH,Urban Spice,"3 Masefield Road, Wath Upon Dearne"
S10 1ED,Epirus,"12-14 Barber Road, Sheffield"
OL6 6AQ,Rolling Chef,"8 George Street, Ashton Under Lyne"
SK8 6AW,Bonani Express,"142 Turves Road, Cheadle"
SK5 7AE,Posh Nosh,"16 Broadstone Road, Reddish"
S2 5TL,Test Test Load 94,"Mohrenstrasse 60, Sheffield"
SK8 6AW,Lucky Star,"146 Turves Road, Cheadle"
SK7 6AA,Pink Garlic Balti House,"395 London Road, Hazel Grove"
SK12 1LA,The Urban Chicken and Pizza,"61 London Road South, Poynton"
SK7 4HH,Bangkok Orchid,"139 London Road, Stockport"
SK7 4PL,Mister Mo's,"271 London Road, Stockport"
SK9 3ES,Viceroy (Handforth),"90 Wilmslow Road, Handforth"
SK8 1AE,Viceroy Express,"82 High Street Cheadle, Cheadle"
M20 6EL,British Raj,"234 Fog Lane, Manchester"
S2 5TL,Test Test Load 34,"Mohrenstrasse 60, Sheffield"
S3 8RA,Test Test Load 114,"Mohrenstrasse 60, Sheffield"
S3 7GE,Test Test Load 27,"Mohrenstrasse 60, Sheffield"
SK8 4NQ,New China China,"14-16 Church Road, Gatley"
S3 8RA,Test Test Load 54,"Mohrenstrasse 60, Sheffield"
SS14 3EX,The Fat Burger,"23 Paycocke Road, Basildon"
SS15 6NR,Martinos Grill,"32 High Road, Laindon"
SS14 1DE,Mr Biggs Caribbean Authenti...,"Log Cabin 15, Market Square, Basildon"
SS13 1PN,Sunny House,"9 Felmores End, Basildon"
RM18 8RB,Preem,"1B Gloucester Avenue, Tilbury"
SS11 7AA,USA Chicken,"26 The Broadway, Wickford"
M14 6AB,JJ's,"348 Wilmslow Road, Manchester"
SS7 5LN,Nagaria,"91 High Road, Benfleet"
SS16 4EX,Taste of Bombay,"453 Clayhill Road, Basildon"
S3 7GE,Test Test Load 87,"Mohrenstrasse 60, Sheffield"
SK4 5BY,Peter Pan,"408 Manchester Road, Stockport"
SS14 3EX,The Fat Pizza,"23 Paycocke Road, Essex"
M19 3NP,The Little Chippy,"929 Stockport Road, Manchester"
M18 7JH,Jerk n Juicey Joint Caribbe...,"61 Reddish Lane, Manchester"
SK5 6RS,Prima Stop,"444 Gorton Road, Reddish"
FK1 4QJ,Umar's Tandoori,"470a Main Street, Falkirk"
SS14 1EL,Papa John's,"10 Southernhay, Basildon"
M19 3AR,Nice n Spice,"723 Stockport Road, Manchester"
SS13 3BB,Dil Tandoori,"79 High Road, Pitsea"
SS15 6NR,Zara Indian Takeaway,"Unit 3, 32 High Road, Basildon"
SS14 1EU,Stone Grill Turkish Restaurant,"59 Southern Hay, Essex"
